cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_em_coletivo
8072;2008;2008m03;Queimados;3304144;Baixada Fluminense;0
8073;2008;2008m03;Nova Iguaçu;3303500;Baixada Fluminense;6
8074;2008;2008m03;Nilópolis;3303203;Baixada Fluminense;4
8075;2008;2008m03;Nova Iguaçu;3303500;Baixada Fluminense;3
8076;2008;2008m03;Duque de Caxias;3301702;Baixada Fluminense;66
8077;2008;2008m03;Duque de Caxias;3301702;Baixada Fluminense;22
8078;2008;2008m03;Duque de Caxias;3301702;Baixada Fluminense;1
8079;2008;2008m03;Duque de Caxias;3301702;Baixada Fluminense;12
8080;2008;2008m03;Japeri;3302270;Baixada Fluminense;0
8081;2008;2008m03;São João de Meriti;3305109;Baixada Fluminense;22
8082;2008;2008m03;"Magé;Guapimirim";9999982;Baixada Fluminense;2
8083;2008;2008m03;Magé;3302502;Baixada Fluminense;2
8084;2008;2008m03;"Itaboraí;Tanguá";9999983;Interior;19
8085;2008;2008m03;São Gonçalo;3304904;Grande Niterói;8
8086;2008;2008m03;São Gonçalo;3304904;Grande Niterói;4
8087;2008;2008m03;São Gonçalo;3304904;Grande Niterói;26
8088;2008;2008m03;São Gonçalo;3304904;Grande Niterói;16
8089;2008;2008m03;Niterói;3303302;Grande Niterói;33
8090;2008;2008m03;Niterói;3303302;Grande Niterói;12
8091;2008;2008m03;Niterói;3303302;Grande Niterói;16
8092;2008;2008m03;Niterói;3303302;Grande Niterói;2
8093;2008;2008m03;Niterói;3303302;Grande Niterói;7
8094;2008;2008m03;Maricá;3302700;Grande Niterói;3
8095;2008;2008m03;Barra do Pirai;3300308;Interior;0
8096;2008;2008m03;Resende;3304201;Interior;0
8097;2008;2008m03;Barra Mansa;3300407;Interior;3
8098;2008;2008m03;Valença;3306107;Interior;0
8099;2008;2008m03;Rio das Flores;3304508;Interior;0
8100;2008;2008m03;Volta Redonda;3306305;Interior;0
8101;2008;2008m03;Piraí;3304003;Interior;0
8102;2008;2008m03;Vassouras;3306206;Interior;0
8103;2008;2008m03;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
8104;2008;2008m03;Mendes;3302809;Interior;0
8105;2008;2008m03;Engenheiro Paulo de Frontin;3301801;Interior;0
8106;2008;2008m03;Itatiaia;3302254;Interior;0
8107;2008;2008m03;"Porto Real;Quatis";9999992;Interior;0
8108;2008;2008m03;Pinheiral;3303955;Interior;0
8109;2008;2008m03;São José do Vale do Rio Preto;3305158;Interior;0
8110;2008;2008m03;Petrópolis;3303906;Interior;1
8111;2008;2008m03;Petrópolis;3303906;Interior;0
8112;2008;2008m03;Paraíba do Sul;3303708;Interior;0
8113;2008;2008m03;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
8114;2008;2008m03;Sapucaia;3305406;Interior;0
8115;2008;2008m03;Teresópolis;3305802;Interior;0
8116;2008;2008m03;Sumidouro;3305703;Interior;0
8117;2008;2008m03;Carmo;3301207;Interior;0
8118;2008;2008m03;Araruama;3300209;Interior;0
8119;2008;2008m03;Rio Bonito;3304300;Interior;0
8120;2008;2008m03;Silva Jardim;3305604;Interior;0
8121;2008;2008m03;Casimiro de Abreu;3301306;Interior;1
8122;2008;2008m03;Conceição de Macabú;3301405;Interior;0
8123;2008;2008m03;"Macaé;Quissamã;Carapebus";9999984;Interior;15
8124;2008;2008m03;Saquarema;3305505;Interior;0
8125;2008;2008m03;São Pedro da Aldeia;3305208;Interior;0
8126;2008;2008m03;"Cabo Frio;Arraial do Cabo";9999985;Interior;2
8127;2008;2008m03;Armação dos Búzios;3300233;Interior;0
8128;2008;2008m03;Rio das Ostras;3304524;Interior;6
8129;2008;2008m03;Iguaba Grande;3301876;Interior;0
8130;2008;2008m03;Campos dos Goytacazes;3301009;Interior;8
8131;2008;2008m03;Itaocara;3302106;Interior;0
8132;2008;2008m03;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
8133;2008;2008m03;Miracema;3303005;Interior;0
8134;2008;2008m03;Laje do Muriaé;3302304;Interior;0
8135;2008;2008m03;Porciúncula;3304102;Interior;0
8136;2008;2008m03;"Natividade;Varre-Sai";9999997;Interior;0
8137;2008;2008m03;São Fidélis;3304805;Interior;0
8138;2008;2008m03;Cambuci;3300902;Interior;0
8139;2008;2008m03;"Itaperuna;São José de Ubá";9999996;Interior;0
8140;2008;2008m03;Bom Jesus de Itabapoana;3300605;Interior;0
8141;2008;2008m03;São João da Barra;3305000;Interior;1
8142;2008;2008m03;Campos dos Goytacazes;3301009;Interior;3
8143;2008;2008m03;São Francisco de Itabapoana;3304755;Interior;0
8144;2008;2008m03;Nova Friburgo;3303401;Interior;1
8145;2008;2008m03;Duas Barras;3301603;Interior;0
8146;2008;2008m03;Cantagalo;3301108;Interior;0
8147;2008;2008m03;"Cordeiro;Macuco";9999998;Interior;0
8148;2008;2008m03;São Sebastião do Alto;3305307;Interior;0
8149;2008;2008m03;Santa Maria Madalena;3304607;Interior;0
8150;2008;2008m03;Trajano de Morais;3305901;Interior;0
8151;2008;2008m03;Bom Jardim;3300506;Interior;0
8152;2008;2008m03;Cachoeiras de Macacu;3300803;Interior;0
8153;2008;2008m03;Mangaratiba;3302601;Interior;0
8154;2008;2008m03;Angra dos Reis;3300100;Interior;3
8155;2008;2008m03;Paraty;3303807;Interior;0
8156;2008;2008m03;Rio Claro;3304409;Interior;0
8157;2008;2008m04;Rio de Janeiro;3304557;Capital;6
8158;2008;2008m04;Rio de Janeiro;3304557;Capital;16
8159;2008;2008m04;Rio de Janeiro;3304557;Capital;3
8160;2008;2008m04;Rio de Janeiro;3304557;Capital;9
8161;2008;2008m04;Rio de Janeiro;3304557;Capital;2
8162;2008;2008m04;Rio de Janeiro;3304557;Capital;6
8163;2008;2008m04;Rio de Janeiro;3304557;Capital;9
8164;2008;2008m04;Rio de Janeiro;3304557;Capital;5
8165;2008;2008m04;Rio de Janeiro;3304557;Capital;2
8166;2008;2008m04;Rio de Janeiro;3304557;Capital;5
8167;2008;2008m04;Rio de Janeiro;3304557;Capital;14
8168;2008;2008m04;Rio de Janeiro;3304557;Capital;20
8169;2008;2008m04;Rio de Janeiro;3304557;Capital;17
8170;2008;2008m04;Rio de Janeiro;3304557;Capital;9
8171;2008;2008m04;Rio de Janeiro;3304557;Capital;5
8172;2008;2008m04;Rio de Janeiro;3304557;Capital;8
8173;2008;2008m04;Rio de Janeiro;3304557;Capital;38
8174;2008;2008m04;Rio de Janeiro;3304557;Capital;19
8175;2008;2008m04;Rio de Janeiro;3304557;Capital;7
8176;2008;2008m04;Rio de Janeiro;3304557;Capital;3
8177;2008;2008m04;Rio de Janeiro;3304557;Capital;14
8178;2008;2008m04;Rio de Janeiro;3304557;Capital;4
8179;2008;2008m04;Rio de Janeiro;3304557;Capital;18
8180;2008;2008m04;Rio de Janeiro;3304557;Capital;5
8181;2008;2008m04;Rio de Janeiro;3304557;Capital;37
8182;2008;2008m04;Rio de Janeiro;3304557;Capital;12
8183;2008;2008m04;Rio de Janeiro;3304557;Capital;5
8184;2008;2008m04;Rio de Janeiro;3304557;Capital;21
8185;2008;2008m04;Rio de Janeiro;3304557;Capital;17
8186;2008;2008m04;Rio de Janeiro;3304557;Capital;18
8187;2008;2008m04;Rio de Janeiro;3304557;Capital;22
8188;2008;2008m04;Rio de Janeiro;3304557;Capital;22
8189;2008;2008m04;Rio de Janeiro;3304557;Capital;18
8190;2008;2008m04;Rio de Janeiro;3304557;Capital;18
8191;2008;2008m04;Rio de Janeiro;3304557;Capital;22
8192;2008;2008m04;Rio de Janeiro;3304557;Capital;13
8193;2008;2008m04;Rio de Janeiro;3304557;Capital;13
8194;2008;2008m04;Rio de Janeiro;3304557;Capital;4
8195;2008;2008m04;Rio de Janeiro;3304557;Capital;17
8196;2008;2008m04;Seropédica;3305554;Baixada Fluminense;1
8197;2008;2008m04;Itaguaí;3302007;Baixada Fluminense;2
8198;2008;2008m04;Paracambi;3303609;Baixada Fluminense;1
8199;2008;2008m04;Nova Iguaçu;3303500;Baixada Fluminense;9
8200;2008;2008m04;Mesquita;3302858;Baixada Fluminense;18
8201;2008;2008m04;Belford Roxo;3300456;Baixada Fluminense;15
8202;2008;2008m04;Queimados;3304144;Baixada Fluminense;1
8203;2008;2008m04;Nova Iguaçu;3303500;Baixada Fluminense;2
8204;2008;2008m04;Nilópolis;3303203;Baixada Fluminense;2
8205;2008;2008m04;Nova Iguaçu;3303500;Baixada Fluminense;5
8206;2008;2008m04;Duque de Caxias;3301702;Baixada Fluminense;62
8207;2008;2008m04;Duque de Caxias;3301702;Baixada Fluminense;18
8208;2008;2008m04;Duque de Caxias;3301702;Baixada Fluminense;2
8209;2008;2008m04;Duque de Caxias;3301702;Baixada Fluminense;16
8210;2008;2008m04;Japeri;3302270;Baixada Fluminense;0
8211;2008;2008m04;São João de Meriti;3305109;Baixada Fluminense;22
8212;2008;2008m04;"Magé;Guapimirim";9999982;Baixada Fluminense;1
8213;2008;2008m04;Magé;3302502;Baixada Fluminense;3
8214;2008;2008m04;"Itaboraí;Tanguá";9999983;Interior;24
8215;2008;2008m04;São Gonçalo;3304904;Grande Niterói;11
8216;2008;2008m04;São Gonçalo;3304904;Grande Niterói;15
8217;2008;2008m04;São Gonçalo;3304904;Grande Niterói;34
8218;2008;2008m04;São Gonçalo;3304904;Grande Niterói;7
8219;2008;2008m04;Niterói;3303302;Grande Niterói;26
8220;2008;2008m04;Niterói;3303302;Grande Niterói;17
8221;2008;2008m04;Niterói;3303302;Grande Niterói;26
8222;2008;2008m04;Niterói;3303302;Grande Niterói;11
8223;2008;2008m04;Niterói;3303302;Grande Niterói;8
8224;2008;2008m04;Maricá;3302700;Grande Niterói;3
8225;2008;2008m04;Barra do Pirai;3300308;Interior;2
8226;2008;2008m04;Resende;3304201;Interior;3
8227;2008;2008m04;Barra Mansa;3300407;Interior;0
8228;2008;2008m04;Valença;3306107;Interior;0
8229;2008;2008m04;Rio das Flores;3304508;Interior;0
8230;2008;2008m04;Volta Redonda;3306305;Interior;1
8231;2008;2008m04;Piraí;3304003;Interior;0
8232;2008;2008m04;Vassouras;3306206;Interior;0
8233;2008;2008m04;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
8234;2008;2008m04;Mendes;3302809;Interior;0
8235;2008;2008m04;Engenheiro Paulo de Frontin;3301801;Interior;0
8236;2008;2008m04;Itatiaia;3302254;Interior;1
8237;2008;2008m04;"Porto Real;Quatis";9999992;Interior;0
8238;2008;2008m04;Pinheiral;3303955;Interior;0
8239;2008;2008m04;São José do Vale do Rio Preto;3305158;Interior;0
8240;2008;2008m04;Petrópolis;3303906;Interior;0
8241;2008;2008m04;Petrópolis;3303906;Interior;0
8242;2008;2008m04;Paraíba do Sul;3303708;Interior;0
8243;2008;2008m04;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
8244;2008;2008m04;Sapucaia;3305406;Interior;0
8245;2008;2008m04;Teresópolis;3305802;Interior;2
8246;2008;2008m04;Sumidouro;3305703;Interior;0
8247;2008;2008m04;Carmo;3301207;Interior;0
8248;2008;2008m04;Araruama;3300209;Interior;0
8249;2008;2008m04;Rio Bonito;3304300;Interior;2
8250;2008;2008m04;Silva Jardim;3305604;Interior;0
8251;2008;2008m04;Casimiro de Abreu;3301306;Interior;0
8252;2008;2008m04;Conceição de Macabú;3301405;Interior;0
8253;2008;2008m04;"Macaé;Quissamã;Carapebus";9999984;Interior;30
8254;2008;2008m04;Saquarema;3305505;Interior;0
8255;2008;2008m04;São Pedro da Aldeia;3305208;Interior;1
8256;2008;2008m04;"Cabo Frio;Arraial do Cabo";9999985;Interior;4
8257;2008;2008m04;Armação dos Búzios;3300233;Interior;0
8258;2008;2008m04;Rio das Ostras;3304524;Interior;3
8259;2008;2008m04;Iguaba Grande;3301876;Interior;0
8260;2008;2008m04;Campos dos Goytacazes;3301009;Interior;2
8261;2008;2008m04;Itaocara;3302106;Interior;0
8262;2008;2008m04;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
8263;2008;2008m04;Miracema;3303005;Interior;0
8264;2008;2008m04;Laje do Muriaé;3302304;Interior;0
8265;2008;2008m04;Porciúncula;3304102;Interior;0
8266;2008;2008m04;"Natividade;Varre-Sai";9999997;Interior;0
8267;2008;2008m04;São Fidélis;3304805;Interior;0
8268;2008;2008m04;Cambuci;3300902;Interior;0
8269;2008;2008m04;"Itaperuna;São José de Ubá";9999996;Interior;0
8270;2008;2008m04;Bom Jesus de Itabapoana;3300605;Interior;0
8271;2008;2008m04;São João da Barra;3305000;Interior;0
8272;2008;2008m04;Campos dos Goytacazes;3301009;Interior;1
8273;2008;2008m04;São Francisco de Itabapoana;3304755;Interior;0
8274;2008;2008m04;Nova Friburgo;3303401;Interior;0
8275;2008;2008m04;Duas Barras;3301603;Interior;0
8276;2008;2008m04;Cantagalo;3301108;Interior;0
8277;2008;2008m04;"Cordeiro;Macuco";9999998;Interior;0
8278;2008;2008m04;São Sebastião do Alto;3305307;Interior;0
8279;2008;2008m04;Santa Maria Madalena;3304607;Interior;0
8280;2008;2008m04;Trajano de Morais;3305901;Interior;0
8281;2008;2008m04;Bom Jardim;3300506;Interior;0
8282;2008;2008m04;Cachoeiras de Macacu;3300803;Interior;1
8283;2008;2008m04;Mangaratiba;3302601;Interior;3
8284;2008;2008m04;Angra dos Reis;3300100;Interior;0
8285;2008;2008m04;Paraty;3303807;Interior;2
8286;2008;2008m04;Rio Claro;3304409;Interior;0
8287;2008;2008m05;Rio de Janeiro;3304557;Capital;4
8288;2008;2008m05;Rio de Janeiro;3304557;Capital;11
8289;2008;2008m05;Rio de Janeiro;3304557;Capital;4
8290;2008;2008m05;Rio de Janeiro;3304557;Capital;10
8291;2008;2008m05;Rio de Janeiro;3304557;Capital;2
8292;2008;2008m05;Rio de Janeiro;3304557;Capital;8
8293;2008;2008m05;Rio de Janeiro;3304557;Capital;8
8294;2008;2008m05;Rio de Janeiro;3304557;Capital;5
8295;2008;2008m05;Rio de Janeiro;3304557;Capital;5
8296;2008;2008m05;Rio de Janeiro;3304557;Capital;4
8297;2008;2008m05;Rio de Janeiro;3304557;Capital;8
8298;2008;2008m05;Rio de Janeiro;3304557;Capital;14
8299;2008;2008m05;Rio de Janeiro;3304557;Capital;22
8300;2008;2008m05;Rio de Janeiro;3304557;Capital;8
8301;2008;2008m05;Rio de Janeiro;3304557;Capital;5
8302;2008;2008m05;Rio de Janeiro;3304557;Capital;11
8303;2008;2008m05;Rio de Janeiro;3304557;Capital;45
8304;2008;2008m05;Rio de Janeiro;3304557;Capital;17
8305;2008;2008m05;Rio de Janeiro;3304557;Capital;11
8306;2008;2008m05;Rio de Janeiro;3304557;Capital;2
8307;2008;2008m05;Rio de Janeiro;3304557;Capital;8
8308;2008;2008m05;Rio de Janeiro;3304557;Capital;8
8309;2008;2008m05;Rio de Janeiro;3304557;Capital;23
8310;2008;2008m05;Rio de Janeiro;3304557;Capital;13
8311;2008;2008m05;Rio de Janeiro;3304557;Capital;33
8312;2008;2008m05;Rio de Janeiro;3304557;Capital;6
8313;2008;2008m05;Rio de Janeiro;3304557;Capital;1
8314;2008;2008m05;Rio de Janeiro;3304557;Capital;16
8315;2008;2008m05;Rio de Janeiro;3304557;Capital;24
8316;2008;2008m05;Rio de Janeiro;3304557;Capital;16
8317;2008;2008m05;Rio de Janeiro;3304557;Capital;12
8318;2008;2008m05;Rio de Janeiro;3304557;Capital;12
8319;2008;2008m05;Rio de Janeiro;3304557;Capital;17
8320;2008;2008m05;Rio de Janeiro;3304557;Capital;22
8321;2008;2008m05;Rio de Janeiro;3304557;Capital;28
8322;2008;2008m05;Rio de Janeiro;3304557;Capital;19
8323;2008;2008m05;Rio de Janeiro;3304557;Capital;8
8324;2008;2008m05;Rio de Janeiro;3304557;Capital;4
8325;2008;2008m05;Rio de Janeiro;3304557;Capital;14
8326;2008;2008m05;Seropédica;3305554;Baixada Fluminense;1
8327;2008;2008m05;Itaguaí;3302007;Baixada Fluminense;4
8328;2008;2008m05;Paracambi;3303609;Baixada Fluminense;1
8329;2008;2008m05;Nova Iguaçu;3303500;Baixada Fluminense;17
8330;2008;2008m05;Mesquita;3302858;Baixada Fluminense;11
8331;2008;2008m05;Belford Roxo;3300456;Baixada Fluminense;12
8332;2008;2008m05;Queimados;3304144;Baixada Fluminense;1
8333;2008;2008m05;Nova Iguaçu;3303500;Baixada Fluminense;4
8334;2008;2008m05;Nilópolis;3303203;Baixada Fluminense;4
8335;2008;2008m05;Nova Iguaçu;3303500;Baixada Fluminense;6
8336;2008;2008m05;Duque de Caxias;3301702;Baixada Fluminense;59
8337;2008;2008m05;Duque de Caxias;3301702;Baixada Fluminense;23
8338;2008;2008m05;Duque de Caxias;3301702;Baixada Fluminense;0
8339;2008;2008m05;Duque de Caxias;3301702;Baixada Fluminense;14
8340;2008;2008m05;Japeri;3302270;Baixada Fluminense;1
8341;2008;2008m05;São João de Meriti;3305109;Baixada Fluminense;9
8342;2008;2008m05;"Magé;Guapimirim";9999982;Baixada Fluminense;1
8343;2008;2008m05;Magé;3302502;Baixada Fluminense;5
8344;2008;2008m05;"Itaboraí;Tanguá";9999983;Interior;12
8345;2008;2008m05;São Gonçalo;3304904;Grande Niterói;12
8346;2008;2008m05;São Gonçalo;3304904;Grande Niterói;24
8347;2008;2008m05;São Gonçalo;3304904;Grande Niterói;18
8348;2008;2008m05;São Gonçalo;3304904;Grande Niterói;5
8349;2008;2008m05;Niterói;3303302;Grande Niterói;24
8350;2008;2008m05;Niterói;3303302;Grande Niterói;15
8351;2008;2008m05;Niterói;3303302;Grande Niterói;13
8352;2008;2008m05;Niterói;3303302;Grande Niterói;15
8353;2008;2008m05;Niterói;3303302;Grande Niterói;4
8354;2008;2008m05;Maricá;3302700;Grande Niterói;0
8355;2008;2008m05;Barra do Pirai;3300308;Interior;1
8356;2008;2008m05;Resende;3304201;Interior;0
8357;2008;2008m05;Barra Mansa;3300407;Interior;0
8358;2008;2008m05;Valença;3306107;Interior;0
8359;2008;2008m05;Rio das Flores;3304508;Interior;0
8360;2008;2008m05;Volta Redonda;3306305;Interior;1
8361;2008;2008m05;Piraí;3304003;Interior;0
8362;2008;2008m05;Vassouras;3306206;Interior;0
8363;2008;2008m05;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
8364;2008;2008m05;Mendes;3302809;Interior;0
8365;2008;2008m05;Engenheiro Paulo de Frontin;3301801;Interior;0
8366;2008;2008m05;Itatiaia;3302254;Interior;0
8367;2008;2008m05;"Porto Real;Quatis";9999992;Interior;0
8368;2008;2008m05;Pinheiral;3303955;Interior;0
8369;2008;2008m05;São José do Vale do Rio Preto;3305158;Interior;0
8370;2008;2008m05;Petrópolis;3303906;Interior;0
8371;2008;2008m05;Petrópolis;3303906;Interior;0
8372;2008;2008m05;Paraíba do Sul;3303708;Interior;0
8373;2008;2008m05;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;0
8374;2008;2008m05;Sapucaia;3305406;Interior;0
8375;2008;2008m05;Teresópolis;3305802;Interior;1
8376;2008;2008m05;Sumidouro;3305703;Interior;0
8377;2008;2008m05;Carmo;3301207;Interior;0
8378;2008;2008m05;Araruama;3300209;Interior;1
8379;2008;2008m05;Rio Bonito;3304300;Interior;4
8380;2008;2008m05;Silva Jardim;3305604;Interior;0
8381;2008;2008m05;Casimiro de Abreu;3301306;Interior;0
8382;2008;2008m05;Conceição de Macabú;3301405;Interior;0
8383;2008;2008m05;"Macaé;Quissamã;Carapebus";9999984;Interior;34
8384;2008;2008m05;Saquarema;3305505;Interior;0
8385;2008;2008m05;São Pedro da Aldeia;3305208;Interior;0
8386;2008;2008m05;"Cabo Frio;Arraial do Cabo";9999985;Interior;2
8387;2008;2008m05;Armação dos Búzios;3300233;Interior;0
8388;2008;2008m05;Rio das Ostras;3304524;Interior;0
8389;2008;2008m05;Iguaba Grande;3301876;Interior;0
8390;2008;2008m05;Campos dos Goytacazes;3301009;Interior;2
8391;2008;2008m05;Itaocara;3302106;Interior;0
8392;2008;2008m05;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
8393;2008;2008m05;Miracema;3303005;Interior;0
8394;2008;2008m05;Laje do Muriaé;3302304;Interior;0
8395;2008;2008m05;Porciúncula;3304102;Interior;0
8396;2008;2008m05;"Natividade;Varre-Sai";9999997;Interior;0
8397;2008;2008m05;São Fidélis;3304805;Interior;0
8398;2008;2008m05;Cambuci;3300902;Interior;0
8399;2008;2008m05;"Itaperuna;São José de Ubá";9999996;Interior;0
8400;2008;2008m05;Bom Jesus de Itabapoana;3300605;Interior;0
8401;2008;2008m05;São João da Barra;3305000;Interior;1
8402;2008;2008m05;Campos dos Goytacazes;3301009;Interior;4
8403;2008;2008m05;São Francisco de Itabapoana;3304755;Interior;1
8404;2008;2008m05;Nova Friburgo;3303401;Interior;0
8405;2008;2008m05;Duas Barras;3301603;Interior;0
8406;2008;2008m05;Cantagalo;3301108;Interior;0
8407;2008;2008m05;"Cordeiro;Macuco";9999998;Interior;0
8408;2008;2008m05;São Sebastião do Alto;3305307;Interior;0
8409;2008;2008m05;Santa Maria Madalena;3304607;Interior;0
8410;2008;2008m05;Trajano de Morais;3305901;Interior;0
8411;2008;2008m05;Bom Jardim;3300506;Interior;0
8412;2008;2008m05;Cachoeiras de Macacu;3300803;Interior;0
8413;2008;2008m05;Mangaratiba;3302601;Interior;1
8414;2008;2008m05;Angra dos Reis;3300100;Interior;0
8415;2008;2008m05;Paraty;3303807;Interior;0
8416;2008;2008m05;Rio Claro;3304409;Interior;0
8417;2008;2008m06;Rio de Janeiro;3304557;Capital;10
8418;2008;2008m06;Rio de Janeiro;3304557;Capital;16
8419;2008;2008m06;Rio de Janeiro;3304557;Capital;6
8420;2008;2008m06;Rio de Janeiro;3304557;Capital;10
8421;2008;2008m06;Rio de Janeiro;3304557;Capital;1
8422;2008;2008m06;Rio de Janeiro;3304557;Capital;6
8423;2008;2008m06;Rio de Janeiro;3304557;Capital;7
8424;2008;2008m06;Rio de Janeiro;3304557;Capital;6
8425;2008;2008m06;Rio de Janeiro;3304557;Capital;4
8426;2008;2008m06;Rio de Janeiro;3304557;Capital;5
8427;2008;2008m06;Rio de Janeiro;3304557;Capital;5
8428;2008;2008m06;Rio de Janeiro;3304557;Capital;13
8429;2008;2008m06;Rio de Janeiro;3304557;Capital;29
8430;2008;2008m06;Rio de Janeiro;3304557;Capital;10
8431;2008;2008m06;Rio de Janeiro;3304557;Capital;11
8432;2008;2008m06;Rio de Janeiro;3304557;Capital;7
8433;2008;2008m06;Rio de Janeiro;3304557;Capital;39
8434;2008;2008m06;Rio de Janeiro;3304557;Capital;24
8435;2008;2008m06;Rio de Janeiro;3304557;Capital;12
8436;2008;2008m06;Rio de Janeiro;3304557;Capital;8
8437;2008;2008m06;Rio de Janeiro;3304557;Capital;14
8438;2008;2008m06;Rio de Janeiro;3304557;Capital;1
8439;2008;2008m06;Rio de Janeiro;3304557;Capital;19
8440;2008;2008m06;Rio de Janeiro;3304557;Capital;10
8441;2008;2008m06;Rio de Janeiro;3304557;Capital;29
8442;2008;2008m06;Rio de Janeiro;3304557;Capital;4
8443;2008;2008m06;Rio de Janeiro;3304557;Capital;3
8444;2008;2008m06;Rio de Janeiro;3304557;Capital;10
8445;2008;2008m06;Rio de Janeiro;3304557;Capital;20
8446;2008;2008m06;Rio de Janeiro;3304557;Capital;23
